fecha,producto,categoria,unidades,precio_unitario,total,cliente_id,cliente_nuevo
2026-09-13,Smartphone Galaxy Z,Tecnologia,2,2839.94,5679.88,Cliente-0539,False
2026-09-13,Router WiFi 6,Tecnologia,3,240.68,722.04,Cliente-0002,False
2026-09-14,Mouse Inalambrico,Accesorios,1,57.01,57.01,Cliente-0489,True
2026-09-14,Auriculares Pro,Accesorios,2,92.36,184.72,Cliente-0075,False
2026-09-14,Camara Web HD,Accesorios,3,68.4,205.2,Cliente-0080,True
2026-09-14,Camara Web HD,Accesorios,4,66.93,267.72,Cliente-0287,False
2026-09-14,Mouse Inalambrico,Accesorios,3,60.96,182.88,Cliente-0305,False
2026-09-15,Auriculares Pro,Accesorios,4,87.32,349.28,Cliente-0136,False
2026-09-15,Auriculares Pro,Accesorios,2,91.15,182.3,Cliente-0156,False
2026-09-15,Silla Ergonomica,Oficina,1,554.44,554.44,Cliente-0518,True
2026-09-15,Auriculares Pro,Accesorios,4,86.59,346.36,Cliente-0367,True
2026-09-16,Laptop Ultra X1,Tecnologia,4,3095.3,12381.2,Cliente-0220,False
2026-09-16,Teclado Mecanico RGB,Accesorios,4,118.13,472.52,Cliente-0580,False
2026-09-16,Laptop Ultra X1,Tecnologia,1,3114.44,3114.44,Cliente-0225,True
2026-09-16,Tablet 10 pulgadas,Tecnologia,4,728.19,2912.76,Cliente-0036,True
2026-09-17,Camara Web HD,Accesorios,2,70.25,140.5,Cliente-0401,False
2026-09-17,Disco SSD 1TB,Accesorios,3,145.0,435.0,Cliente-0130,False
2026-09-17,Laptop Ultra X1,Tecnologia,1,3198.77,3198.77,Cliente-0524,False
2026-09-17,Router WiFi 6,Tecnologia,3,242.0,726.0,Cliente-0327,False
2026-09-17,Auriculares Pro,Accesorios,2,94.27,188.54,Cliente-0103,True
2026-09-17,Teclado Mecanico RGB,Accesorios,2,115.44,230.88,Cliente-0460,True
2026-09-18,Teclado Mecanico RGB,Accesorios,3,115.0,345.0,Cliente-0081,False
2026-09-18,Disco SSD 1TB,Accesorios,4,145.87,583.48,Cliente-0255,False
2026-09-18,Mouse Inalambrico,Accesorios,2,57.57,115.14,Cliente-0105,False
2026-09-18,Auriculares Pro,Accesorios,4,92.6,370.4,Cliente-0592,False
2026-09-19,Mouse Inalambrico,Accesorios,1,58.86,58.86,Cliente-0448,True
2026-09-19,Auriculares Pro,Accesorios,1,87.11,87.11,Cliente-0529,False
2026-09-19,Teclado Mecanico RGB,Accesorios,1,114.26,114.26,Cliente-0067,False
2026-09-19,Smartphone Galaxy Z,Tecnologia,3,2750.33,8250.99,Cliente-0162,False
2026-09-20,Monitor 27 4K,Tecnologia,3,860.27,2580.81,Cliente-0484,False
2026-09-21,Mouse Inalambrico,Accesorios,3,62.1,186.3,Cliente-0548,True
2026-09-21,Laptop Ultra X1,Tecnologia,2,3198.36,6396.72,Cliente-0116,False
2026-09-21,Teclado Mecanico RGB,Accesorios,4,115.69,462.76,Cliente-0080,False
2026-09-21,Mouse Inalambrico,Accesorios,2,57.98,115.96,Cliente-0076,False
2026-09-23,Smartphone Galaxy Z,Tecnologia,1,2724.11,2724.11,Cliente-0092,True
2026-09-23,Laptop Ultra X1,Tecnologia,4,3344.97,13379.88,Cliente-0536,True
2026-09-23,Mouse Inalambrico,Accesorios,2,60.38,120.76,Cliente-0193,False
2026-09-23,Impresora LaserJet,Oficina,3,388.93,1166.79,Cliente-0180,False
2026-09-23,Impresora LaserJet,Oficina,4,414.03,1656.12,Cliente-0582,False
2026-09-23,Laptop Ultra X1,Tecnologia,2,3234.34,6468.68,Cliente-0445,False
2026-09-24,Disco SSD 1TB,Accesorios,1,147.2,147.2,Cliente-0307,False
2026-09-24,Impresora LaserJet,Oficina,2,382.32,764.64,Cliente-0089,False
2026-09-24,Disco SSD 1TB,Accesorios,3,153.49,460.47,Cliente-0121,False
2026-09-24,Mouse Inalambrico,Accesorios,4,59.21,236.84,Cliente-0506,False
2026-09-24,Impresora LaserJet,Oficina,4,405.97,1623.88,Cliente-0179,False
2026-09-24,Laptop Ultra X1,Tecnologia,4,3180.23,12720.92,Cliente-0430,True
2026-09-24,Laptop Ultra X1,Tecnologia,1,3148.14,3148.14,Cliente-0495,False
2026-09-25,Camara Web HD,Accesorios,1,72.44,72.44,Cliente-0309,False
2026-09-25,Auriculares Pro,Accesorios,4,86.24,344.96,Cliente-0550,False
2026-09-25,Camara Web HD,Accesorios,3,72.15,216.45,Cliente-0279,True
2026-09-25,Smartphone Galaxy Z,Tecnologia,1,2723.95,2723.95,Cliente-0522,False
2026-09-25,Disco SSD 1TB,Accesorios,3,143.8,431.4,Cliente-0468,False
2026-09-25,Disco SSD 1TB,Accesorios,2,144.76,289.52,Cliente-0420,False
2026-09-25,Monitor 27 4K,Tecnologia,3,896.7,2690.1,Cliente-0123,True
2026-09-25,Silla Ergonomica,Oficina,2,554.16,1108.32,Cliente-0398,True
2026-09-25,Mouse Inalambrico,Accesorios,1,57.51,57.51,Cliente-0353,False
2026-09-26,Disco SSD 1TB,Accesorios,1,142.68,142.68,Cliente-0228,True
2026-09-26,Mouse Inalambrico,Accesorios,3,62.48,187.44,Cliente-0029,True
2026-09-26,Smartphone Galaxy Z,Tecnologia,2,2917.26,5834.52,Cliente-0332,True
2026-09-26,Disco SSD 1TB,Accesorios,3,142.8,428.4,Cliente-0268,False
2026-09-26,Teclado Mecanico RGB,Accesorios,2,120.64,241.28,Cliente-0397,True
2026-09-27,Silla Ergonomica,Oficina,1,574.87,574.87,Cliente-0464,True
2026-09-27,Silla Ergonomica,Oficina,4,552.32,2209.28,Cliente-0180,False
2026-09-27,Mouse Inalambrico,Accesorios,3,59.68,179.04,Cliente-0272,False
2026-09-27,Mouse Inalambrico,Accesorios,4,58.2,232.8,Cliente-0027,False
2026-09-27,Teclado Mecanico RGB,Accesorios,4,120.87,483.48,Cliente-0242,False
2026-09-28,Router WiFi 6,Tecnologia,4,255.02,1020.08,Cliente-0335,False
2026-09-28,Auriculares Pro,Accesorios,1,88.86,88.86,Cliente-0406,False
2026-09-28,Smartphone Galaxy Z,Tecnologia,4,2791.86,11167.44,Cliente-0272,False
2026-09-29,Mouse Inalambrico,Accesorios,2,62.25,124.5,Cliente-0281,True
2026-09-29,Smartphone Galaxy Z,Tecnologia,1,2825.08,2825.08,Cliente-0394,True
2026-09-29,Disco SSD 1TB,Accesorios,4,153.01,612.04,Cliente-0382,True
2026-09-29,Disco SSD 1TB,Accesorios,3,144.34,433.02,Cliente-0473,True
2026-09-30,Auriculares Pro,Accesorios,4,93.24,372.96,Cliente-0089,False
2026-09-30,Laptop Ultra X1,Tecnologia,4,3202.12,12808.48,Cliente-0514,True
2026-09-30,Auriculares Pro,Accesorios,4,91.01,364.04,Cliente-0057,False
2026-09-30,Smartphone Galaxy Z,Tecnologia,3,2784.88,8354.64,Cliente-0153,False
